,year,month,day,daysince,temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),shortwave_radiation_sum (MJ/m²),snowfall_sum (cm),windspeed_10m_max (km/h),windgusts_10m_max (km/h),winddirection_10m_dominant (°),et0_fao_evapotranspiration (mm),elevation,rain_sum (mm),sinrise,cosrise,sinset,cosset,city_b,city_le,city_lh,city_p,city_q,city_sa,city_si,city_su,city_t,city_u
10255,2020,10,14,1013,19.8,11.2,23.0,11.2,15.69,0.0,5.1,37.4,137.0,2.83,2678,27.3,0.7933533402912352,0.6087614290087207,-0.8290375725550414,-0.5591929034707472,0,0,0,0,0,0,0,0,1,0
10256,2020,10,15,1014,17.0,11.4,17.8,11.4,8.44,0.0,3.9,25.6,109.0,1.64,2678,18.3,0.7933533402912352,0.6087614290087207,-0.8290375725550414,-0.5591929034707472,0,0,0,0,0,0,0,0,1,0
10257,2020,10,16,1015,14.9,11.2,15.5,11.4,5.04,0.0,3.4,19.1,145.0,1.07,2678,24.5,0.7933533402912352,0.6087614290087207,-0.8290375725550414,-0.5591929034707472,0,0,0,0,0,0,0,0,1,0
10258,2020,10,17,1016,18.3,10.8,20.0,10.8,13.27,0.0,4.6,33.1,138.0,2.45,2678,29.6,0.7906895737438433,0.6122172800344493,-0.8290375725550414,-0.5591929034707472,0,0,0,0,0,0,0,0,1,0
10259,2020,10,18,1017,17.2,12.2,18.3,12.2,15.23,0.0,3.6,33.1,27.0,2.78,2678,29.4,0.7906895737438433,0.6122172800344493,-0.8290375725550414,-0.5591929034707472,0,0,0,0,0,0,0,0,1,0
10260,2020,10,19,1018,17.2,12.0,18.8,12.0,4.54,0.0,3.4,26.6,25.0,1.04,2678,38.8,0.7906895737438433,0.6122172800344493,-0.8290375725550414,-0.5591929034707472,0,0,0,0,0,0,0,0,1,0
10261,2020,10,20,1019,16.5,11.0,17.8,10.7,9.03,0.0,4.9,27.0,126.0,1.7,2678,23.4,0.788010753606722,0.6156614753256583,-0.8290375725550414,-0.5591929034707472,0,0,0,0,0,0,0,0,1,0
10262,2020,10,21,1020,18.0,11.5,19.4,11.3,11.6,0.0,6.0,34.6,150.0,2.18,2678,22.3,0.788010753606722,0.6156614753256583,-0.8265897491271885,-0.5628049276950688,0,0,0,0,0,0,0,0,1,0
10263,2020,10,22,1021,17.8,11.2,19.3,11.1,14.39,0.0,5.2,37.4,156.0,2.62,2678,20.1,0.788010753606722,0.6156614753256583,-0.8265897491271885,-0.5628049276950688,0,0,0,0,0,0,0,0,1,0
10264,2020,10,23,1022,17.7,10.7,19.4,10.5,14.32,0.0,4.0,31.3,69.0,2.66,2678,23.7,0.788010753606722,0.6156614753256583,-0.8265897491271885,-0.5628049276950688,0,0,0,0,0,0,0,0,1,0
10265,2020,10,24,1023,15.7,10.3,16.5,10.1,12.39,0.0,4.2,27.7,90.0,2.29,2678,14.8,0.7853169308807448,0.6190939493098341,-0.8265897491271885,-0.5628049276950688,0,0,0,0,0,0,0,0,1,0
10266,2020,10,25,1024,18.0,9.9,20.3,9.4,13.09,0.0,5.0,33.8,134.0,2.46,2678,12.7,0.7853169308807448,0.6190939493098341,-0.8265897491271885,-0.5628049276950688,0,0,0,0,0,0,0,0,1,0
10267,2020,10,26,1025,16.4,10.5,17.8,10.3,14.11,0.0,4.4,34.9,71.0,2.53,2678,15.1,0.7853169308807448,0.6190939493098341,-0.8265897491271885,-0.5628049276950688,0,0,0,0,0,0,0,0,1,0
10268,2020,10,27,1026,17.4,10.3,19.3,9.9,18.56,0.0,5.2,31.7,119.0,3.32,2678,16.5,0.7853169308807448,0.6190939493098341,-0.8265897491271885,-0.5628049276950688,0,0,0,0,0,0,0,0,1,0
10269,2020,10,28,1027,17.1,10.4,18.5,10.3,11.3,0.0,4.3,32.0,166.38086303939963,2.08,2678,20.3,0.7853169308807448,0.6190939493098341,-0.8265897491271885,-0.5628049276950688,0,0,0,0,0,0,0,0,1,0
10270,2020,10,29,1028,17.9,10.1,20.5,9.8,15.88,0.0,4.7,36.7,151.0,2.88,2678,14.2,0.7826081568524138,0.6225146366376196,-0.8265897491271885,-0.5628049276950688,0,0,0,0,0,0,0,0,1,0
10271,2020,10,30,1029,18.2,10.7,20.6,10.7,21.36,0.0,5.4,32.0,156.0,3.71,2678,6.5,0.7826081568524138,0.6225146366376196,-0.8290375725550414,-0.5591929034707472,0,0,0,0,0,0,0,0,1,0
10272,2020,10,31,1030,17.6,10.7,20.1,10.5,20.02,0.0,3.8,29.9,95.0,3.57,2678,6.3,0.7826081568524138,0.6225146366376196,-0.8290375725550414,-0.5591929034707472,0,0,0,0,0,0,0,0,1,0
10273,2020,11,1,1030,20.3,10.6,24.4,10.4,20.13,0.0,5.0,37.4,65.0,3.68,2678,34.0,0.7826081568524138,0.6225146366376196,-0.8290375725550414,-0.5591929034707472,0,0,0,0,0,0,0,0,1,0
10274,2020,11,2,1031,17.3,10.8,18.0,10.6,9.39,0.0,4.3,30.2,360.0,1.85,2678,25.1,0.7826081568524138,0.6225146366376196,-0.8290375725550414,-0.5591929034707472,0,0,0,0,0,0,0,0,1,0
10275,2020,11,3,1032,17.7,9.5,19.2,9.0,16.04,0.0,7.4,32.0,178.0,2.82,2678,19.2,0.7826081568524138,0.6225146366376196,-0.8290375725550414,-0.5591929034707472,0,0,0,0,0,0,0,0,1,0
10276,2020,11,4,1033,17.2,9.9,18.2,9.4,16.53,0.0,6.5,31.7,178.0,2.88,2678,10.3,0.7826081568524138,0.6225146366376196,-0.8290375725550414,-0.5591929034707472,0,0,0,0,0,0,0,0,1,0
10277,2020,11,5,1034,17.6,9.6,19.1,9.2,14.91,0.0,5.5,30.6,168.0,2.7,2678,14.4,0.7798844830928817,0.6259234721840591,-0.8290375725550414,-0.5591929034707472,0,0,0,0,0,0,0,0,1,0
10278,2020,11,6,1035,18.1,11.9,20.4,12.0,15.11,0.0,4.7,32.4,151.0,2.71,2678,25.3,0.7798844830928817,0.6259234721840591,-0.8290375725550414,-0.5591929034707472,0,0,0,0,0,0,0,0,1,0
10279,2020,11,7,1036,18.6,10.5,20.4,10.0,15.34,0.0,4.8,34.6,134.0,2.85,2678,33.1,0.7798844830928817,0.6259234721840591,-0.8290375725550414,-0.5591929034707472,0,0,0,0,0,0,0,0,1,0
10280,2020,11,8,1037,17.4,10.8,18.9,10.3,11.13,0.0,4.8,36.7,40.0,2.16,2678,19.2,0.7798844830928817,0.6259234721840591,-0.8314696123025448,-0.555570233019603,0,0,0,0,0,0,0,0,1,0
10281,2020,11,9,1038,18.1,9.8,20.3,8.6,20.48,0.0,3.8,26.6,166.38086303939963,3.69,2678,1.6,0.7798844830928817,0.6259234721840591,-0.8314696123025448,-0.555570233019603,0,0,0,0,0,0,0,0,1,0
10282,2020,11,10,1039,18.8,11.4,21.1,10.8,19.32,0.0,5.4,29.5,87.0,3.56,2678,20.5,0.7798844830928817,0.6259234721840591,-0.8314696123025448,-0.555570233019603,0,0,0,0,0,0,0,0,1,0
10283,2020,11,11,1040,19.5,11.1,21.8,11.1,16.98,0.0,6.0,37.1,163.0,3.07,2678,19.5,0.7798844830928817,0.6259234721840591,-0.8314696123025448,-0.555570233019603,0,0,0,0,0,0,0,0,1,0
10284,2020,11,12,1041,16.3,10.8,17.4,10.5,7.25,0.0,4.6,26.3,144.0,1.4,2678,27.9,0.7798844830928817,0.6259234721840591,-0.8314696123025448,-0.555570233019603,0,0,0,0,0,0,0,0,1,0
10285,2020,11,13,1042,17.9,11.0,20.0,10.9,17.73,0.0,4.3,29.9,121.0,3.17,2678,13.0,0.7798844830928817,0.6259234721840591,-0.8338858220671681,-0.5519369853120584,0,0,0,0,0,0,0,0,1,0
10286,2020,11,14,1043,19.3,10.6,22.4,10.3,17.43,0.0,4.7,35.3,133.0,3.18,2678,24.3,0.7826081568524138,0.6225146366376196,-0.8338858220671681,-0.5519369853120584,0,0,0,0,0,0,0,0,1,0
10287,2020,11,15,1044,17.3,11.2,18.2,11.1,14.24,0.0,4.1,27.7,126.0,2.57,2678,12.6,0.7826081568524138,0.6225146366376196,-0.8338858220671681,-0.5519369853120584,0,0,0,0,0,0,0,0,1,0
10288,2020,11,16,1045,19.2,11.9,21.9,12.1,13.5,0.0,4.9,33.5,169.0,2.54,2678,32.2,0.7826081568524138,0.6225146366376196,-0.8338858220671681,-0.5519369853120584,0,0,0,0,0,0,0,0,1,0
10289,2020,11,17,1046,16.5,11.1,17.5,10.8,9.5,0.0,4.1,30.6,353.0,1.8,2678,25.8,0.7826081568524138,0.6225146366376196,-0.8362861558477592,-0.5482932295199142,0,0,0,0,0,0,0,0,1,0
10290,2020,11,18,1047,17.5,10.8,19.4,10.5,12.94,0.0,4.1,36.0,40.0,2.38,2678,12.1,0.7826081568524138,0.6225146366376196,-0.8362861558477592,-0.5482932295199142,0,0,0,0,0,0,0,0,1,0
10291,2020,11,19,1048,19.7,10.5,22.0,10.2,19.8,0.0,6.2,31.3,128.0,3.62,2678,16.4,0.7826081568524138,0.6225146366376196,-0.8362861558477592,-0.5482932295199142,0,0,0,0,0,0,0,0,1,0
10292,2020,11,20,1049,19.2,11.5,21.5,11.4,14.14,0.0,4.1,35.3,117.0,2.66,2678,18.5,0.7826081568524138,0.6225146366376196,-0.8386705679454242,-0.544639035015027,0,0,0,0,0,0,0,0,1,0
10293,2020,11,21,1050,18.2,11.5,19.6,11.5,7.84,0.0,3.3,29.5,166.38086303939963,1.61,2678,28.3,0.7826081568524138,0.6225146366376196,-0.8386705679454242,-0.544639035015027,0,0,0,0,0,0,0,0,1,0
10294,2020,11,22,1051,18.5,11.4,20.8,11.5,13.31,0.0,3.1,31.0,137.0,2.54,2678,13.4,0.7853169308807448,0.6190939493098341,-0.8386705679454242,-0.544639035015027,0,0,0,0,0,0,0,0,1,0
10295,2020,11,23,1052,19.4,11.5,21.6,11.5,15.24,0.0,3.4,32.4,149.0,2.87,2678,11.8,0.7853169308807448,0.6190939493098341,-0.8410390129643924,-0.540974471367994,0,0,0,0,0,0,0,0,1,0
10296,2020,11,24,1053,18.3,11.7,19.6,11.7,8.31,0.0,3.3,21.6,97.0,1.69,2678,10.2,0.7853169308807448,0.6190939493098341,-0.8410390129643924,-0.540974471367994,0,0,0,0,0,0,0,0,1,0
10297,2020,11,25,1054,17.7,10.9,19.4,10.6,8.66,0.0,3.4,27.0,45.0,1.71,2678,20.2,0.7853169308807448,0.6190939493098341,-0.8410390129643924,-0.540974471367994,0,0,0,0,0,0,0,0,1,0
10298,2020,11,26,1055,19.3,10.6,22.6,10.4,14.34,0.0,3.1,32.0,67.0,2.64,2678,15.9,0.7853169308807448,0.6190939493098341,-0.8433914458128855,-0.5372996083468242,0,0,0,0,0,0,0,0,1,0
10299,2020,11,27,1056,18.7,11.3,19.7,11.5,6.43,0.0,5.5,23.4,160.0,1.37,2678,24.5,0.788010753606722,0.6156614753256583,-0.8433914458128855,-0.5372996083468242,0,0,0,0,0,0,0,0,1,0
10300,2020,11,28,1057,18.3,10.4,21.0,10.3,15.2,0.0,5.5,36.0,196.0,2.75,2678,21.5,0.788010753606722,0.6156614753256583,-0.8433914458128855,-0.5372996083468242,0,0,0,0,0,0,0,0,1,0
10301,2020,11,29,1058,18.3,11.0,19.5,10.8,14.12,0.0,5.4,32.8,168.0,2.59,2678,44.8,0.788010753606722,0.6156614753256583,-0.8457278217039733,-0.5336145159156114,0,0,0,0,0,0,0,0,1,0
10302,2020,11,30,1059,19.2,12.2,21.2,12.3,10.68,0.0,3.8,29.9,31.0,2.1,2678,27.6,0.7906895737438433,0.6122172800344493,-0.8457278217039733,-0.5336145159156114,0,0,0,0,0,0,0,0,1,0
10303,2020,12,1,1060,16.3,11.5,17.3,11.5,3.39,0.0,4.9,20.9,127.0,0.83,2678,47.0,0.7906895737438433,0.6122172800344493,-0.848048096156426,-0.529919264233205,0,0,0,0,0,0,0,0,1,0
10304,2020,12,2,1061,17.7,10.9,19.5,10.9,14.04,0.0,3.4,32.8,115.0,2.54,2678,33.9,0.7906895737438433,0.6122172800344493,-0.848048096156426,-0.529919264233205,0,0,0,0,0,0,0,0,1,0
10305,2020,12,3,1062,17.7,11.9,19.4,11.7,9.36,0.0,4.9,29.9,30.0,1.87,2678,14.2,0.7933533402912352,0.6087614290087207,-0.8503522249955627,-0.5262139236518698,0,0,0,0,0,0,0,0,1,0
10306,2020,12,4,1063,18.2,11.3,20.3,10.8,15.86,0.0,5.2,29.9,52.0,2.94,2678,13.2,0.7933533402912352,0.6087614290087207,-0.8503522249955627,-0.5262139236518698,0,0,0,0,0,0,0,0,1,0
10307,2020,12,5,1064,19.1,10.3,20.7,9.9,18.09,0.0,4.3,32.4,107.0,3.3,2678,13.5,0.7933533402912352,0.6087614290087207,-0.8526401643540924,-0.5224985647159486,0,0,0,0,0,0,0,0,1,0
10308,2020,12,6,1065,18.3,11.2,19.8,11.2,10.35,0.0,3.4,27.0,157.0,2.02,2678,22.8,0.796002002534622,0.6052939880428944,-0.8526401643540924,-0.5224985647159486,0,0,0,0,0,0,0,0,1,0
10309,2020,12,7,1066,18.1,10.6,20.5,10.3,16.14,0.0,4.3,35.6,123.0,2.91,2678,21.8,0.796002002534622,0.6052939880428944,-0.8526401643540924,-0.5224985647159486,0,0,0,0,0,0,0,0,1,0
10310,2020,12,8,1067,16.0,11.8,17.5,11.7,10.61,0.0,3.8,31.3,102.0,1.99,2678,17.9,0.796002002534622,0.6052939880428944,-0.8549118706729466,-0.5187732581605214,0,0,0,0,0,0,0,0,1,0
10311,2020,12,9,1068,17.1,11.6,18.2,11.4,12.47,0.0,4.8,29.9,130.0,2.25,2678,14.6,0.7986355100472928,0.6018150231520484,-0.8549118706729466,-0.5187732581605214,0,0,0,0,0,0,0,0,1,0
10312,2020,12,10,1069,18.2,11.3,19.8,11.3,11.51,0.0,4.3,28.4,146.0,2.2,2678,18.3,0.7986355100472928,0.6018150231520484,-0.8571673007021121,-0.5150380749100544,0,0,0,0,0,0,0,0,1,0
10313,2020,12,11,1070,18.8,11.1,20.6,11.0,14.39,0.0,4.7,32.4,167.0,2.61,2678,14.3,0.8012538126910607,0.5983246005706591,-0.8571673007021121,-0.5150380749100544,0,0,0,0,0,0,0,0,1,0
10314,2020,12,12,1071,17.6,9.6,19.6,9.0,13.98,0.0,2.9,31.0,71.0,2.57,2678,16.2,0.8012538126910607,0.5983246005706591,-0.8594064115014529,-0.5112930860770518,0,0,0,0,0,0,0,0,1,0
10315,2020,12,13,1072,21.4,8.7,25.6,8.0,21.56,0.0,5.0,36.4,133.0,3.9,2678,14.4,0.8038568606172173,0.5948227867513414,-0.8594064115014529,-0.5112930860770518,0,0,0,0,0,0,0,0,1,0
10316,2020,12,14,1073,19.3,11.2,22.3,11.1,15.12,0.0,4.8,33.5,146.0,2.85,2678,25.0,0.8038568606172173,0.5948227867513414,-0.8616291604415258,-0.5075383629607041,0,0,0,0,0,0,0,0,1,0
10317,2020,12,15,1074,18.5,11.9,19.5,12.1,13.63,0.0,4.8,32.8,317.0,2.53,2678,18.6,0.8038568606172173,0.5948227867513414,-0.8616291604415258,-0.5075383629607041,0,0,0,0,0,0,0,0,1,0
10318,2020,12,16,1075,18.9,11.7,21.0,11.4,11.43,0.0,5.2,32.4,342.0,2.2,2678,11.8,0.8064446042674825,0.5913096483635825,-0.8638355052043956,-0.5037739770455264,0,0,0,0,0,0,0,0,1,0
10319,2020,12,17,1076,19.4,11.4,21.7,11.0,15.4,0.0,5.2,35.3,345.0,2.84,2678,17.8,0.8064446042674825,0.5913096483635825,-0.8638355052043956,-0.5037739770455264,0,0,0,0,0,0,0,0,1,0
10320,2020,12,18,1077,19.1,12.1,20.8,12.1,16.49,0.0,7.9,31.0,114.0,3.0,2678,18.2,0.8090169943749475,0.5877852522924731,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,0,0,0,1,0
10321,2020,12,19,1078,17.5,12.4,19.2,12.6,9.81,0.0,2.9,24.1,166.38086303939963,1.92,2678,37.4,0.8090169943749475,0.5877852522924731,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,0,0,0,1,0
10322,2020,12,20,1079,17.7,11.7,21.1,11.9,17.91,0.0,5.6,31.7,191.0,3.12,2678,15.2,0.8115739819650122,0.5842496656374345,-0.8681988144891424,-0.4962165036752081,0,0,0,0,0,0,0,0,1,0
10323,2020,12,21,1080,17.1,11.3,18.2,11.4,4.63,0.0,3.1,25.6,220.0,1.04,2678,34.0,0.8115739819650122,0.5842496656374345,-0.8681988144891424,-0.4962165036752081,0,0,0,0,0,0,0,0,1,0
10324,2020,12,22,1081,18.0,11.5,20.1,11.2,14.7,0.0,3.9,33.8,317.0,2.72,2678,29.6,0.8141155183563191,0.5807029557109399,-0.8703556959398996,-0.4924235601034672,0,0,0,0,0,0,0,0,1,0
10325,2020,12,23,1082,18.7,11.1,19.9,10.8,17.19,0.0,5.7,34.9,205.0,3.02,2678,19.9,0.8141155183563191,0.5807029557109399,-0.8703556959398996,-0.4924235601034672,0,0,0,0,0,0,0,0,1,0
10326,2020,12,24,1083,16.2,10.3,16.3,9.7,12.37,0.0,7.0,32.4,177.0,2.17,2678,8.5,0.8166415551616789,0.5771451900372336,-0.872496007072797,-0.4886212414969553,0,0,0,0,0,0,0,0,1,0
10327,2020,12,25,1084,18.1,10.4,19.2,10.0,15.94,0.0,6.0,31.7,169.0,2.86,2678,17.9,0.8166415551616789,0.5771451900372336,-0.872496007072797,-0.4886212414969553,0,0,0,0,0,0,0,0,1,0
10328,2020,12,26,1085,18.1,11.5,19.1,11.6,10.49,0.0,4.4,30.2,166.38086303939963,2.04,2678,17.0,0.8191520442889918,0.573576436351046,-0.8746197071393959,-0.48480962024633684,0,0,0,0,0,0,0,0,1,0
10329,2020,12,27,1086,18.6,11.4,20.3,11.0,16.98,0.0,5.2,34.2,72.0,3.11,2678,19.7,0.8191520442889918,0.573576436351046,-0.8746197071393959,-0.48480962024633684,0,0,0,0,0,0,0,0,1,0
10330,2020,12,28,1087,18.3,11.2,19.9,11.2,7.41,0.0,3.7,29.9,72.0,1.54,2678,45.0,0.8216469379421637,0.569996762596303,-0.8767267557075077,-0.4809887689193877,0,0,0,0,0,0,0,0,1,0
10331,2020,12,29,1088,17.8,11.1,19.4,10.9,12.84,0.0,4.1,32.0,90.0,2.34,2678,16.8,0.8241261886220157,0.5664062369248328,-0.8767267557075077,-0.4809887689193877,0,0,0,0,0,0,0,0,1,0
10332,2020,12,30,1089,19.2,10.8,22.5,10.7,15.94,0.0,4.1,36.0,126.0,2.92,2678,21.6,0.8241261886220157,0.5664062369248328,-0.8788171126619653,-0.4771587602596087,0,0,0,0,0,0,0,0,1,0
10333,2020,12,31,1090,17.5,11.8,19.2,11.8,14.08,0.0,5.0,32.0,120.0,2.59,2678,25.2,0.8265897491271886,0.5628049276950686,-0.8788171126619653,-0.4771587602596087,0,0,0,0,0,0,0,0,1,0
10334,2021,1,1,1095,19.5,11.7,23.3,11.7,14.81,0.0,5.0,37.8,91.0,2.75,2678,22.1,0.8265897491271886,0.5628049276950686,-0.8808907382053852,-0.4733196671848439,0,0,0,0,0,0,0,0,1,0
10335,2021,1,2,1096,18.4,10.8,20.4,10.6,10.91,0.0,3.8,28.1,71.0,2.1,2678,15.3,0.8265897491271886,0.5628049276950686,-0.8808907382053852,-0.4733196671848439,0,0,0,0,0,0,0,0,1,0
10336,2021,1,3,1097,19.0,11.2,20.1,11.2,10.71,0.0,4.3,28.4,41.0,2.12,2678,16.5,0.8290375725550417,0.5591929034707468,-0.8808907382053852,-0.4733196671848439,0,0,0,0,0,0,0,0,1,0
10337,2021,1,4,1098,19.6,11.1,23.4,10.9,18.14,0.0,5.5,39.2,137.0,3.39,2678,69.6,0.8290375725550417,0.5591929034707468,-0.882947592858927,-0.46947156278589075,0,0,0,0,0,0,0,0,1,0
10338,2021,1,5,1099,17.9,12.1,19.7,11.9,5.63,0.0,3.7,18.4,166.38086303939963,1.2,2678,37.5,0.8314696123025452,0.5555702330196023,-0.882947592858927,-0.46947156278589075,0,0,0,0,0,0,0,0,1,0
10339,2021,1,6,1100,16.7,11.3,17.8,11.1,6.96,0.0,5.6,20.9,83.0,1.4,2678,29.2,0.8314696123025452,0.5555702330196023,-0.8849876374630418,-0.46561452032511164,0,0,0,0,0,0,0,0,1,0
10340,2021,1,7,1101,18.0,11.2,20.4,11.0,14.82,0.0,5.1,27.7,67.0,2.72,2678,22.8,0.8338858220671681,0.5519369853120583,-0.8849876374630418,-0.46561452032511164,0,0,0,0,0,0,0,0,1,0
10341,2021,1,8,1102,17.2,10.6,18.2,10.3,6.35,0.0,3.5,17.6,76.0,1.32,2678,37.8,0.8338858220671681,0.5519369853120583,-0.8849876374630418,-0.46561452032511164,0,0,0,0,0,0,0,0,1,0
10342,2021,1,9,1103,17.5,12.0,19.0,12.3,12.51,0.0,3.3,31.3,97.0,2.37,2678,28.7,0.8362861558477594,0.5482932295199139,-0.8870108331782215,-0.46174861323503436,0,0,0,0,0,0,0,0,1,0
10343,2021,1,10,1104,17.7,10.6,19.6,10.4,13.47,0.0,4.6,27.0,166.38086303939963,2.5,2678,12.7,0.8362861558477594,0.5482932295199139,-0.8870108331782215,-0.46174861323503436,0,0,0,0,0,0,0,0,1,0
10344,2021,1,11,1105,18.2,10.0,19.7,9.6,16.09,0.0,4.5,28.8,138.0,2.85,2678,16.8,0.8386705679454239,0.5446390350150272,-0.8870108331782215,-0.46174861323503436,0,0,0,0,0,0,0,0,1,0
10345,2021,1,12,1106,18.1,10.7,19.7,10.4,15.63,0.0,4.8,37.8,141.0,2.78,2678,17.3,0.8386705679454239,0.5446390350150272,-0.8890171414857364,-0.45787391511695663,0,0,0,0,0,0,0,0,1,0
10346,2021,1,13,1107,18.3,10.6,19.9,10.3,11.12,0.0,4.0,28.4,102.0,2.08,2678,15.5,0.8410390129643924,0.540974471367994,-0.8890171414857364,-0.45787391511695663,0,0,0,0,0,0,0,0,1,0
10347,2021,1,14,1108,18.3,12.0,19.9,12.1,14.41,0.0,5.3,34.6,163.0,2.6,2678,20.8,0.8410390129643924,0.540974471367994,-0.8890171414857364,-0.45787391511695663,0,0,0,0,0,0,0,0,1,0
10348,2021,1,15,1109,19.7,11.8,22.6,11.9,11.34,0.0,4.5,36.4,30.0,2.21,2678,22.5,0.8410390129643924,0.540974471367994,-0.8910065241883678,-0.4539904997395469,0,0,0,0,0,0,0,0,1,0
10349,2021,1,16,1110,18.5,11.6,20.3,11.4,9.73,0.0,5.4,25.6,46.0,1.93,2678,19.7,0.8433914458128856,0.5372996083468239,-0.8910065241883678,-0.4539904997395469,0,0,0,0,0,0,0,0,1,0
10350,2021,1,17,1111,18.8,11.1,19.8,10.6,13.35,0.0,4.6,25.9,53.0,2.58,2678,11.4,0.8433914458128856,0.5372996083468239,-0.8910065241883678,-0.4539904997395469,0,0,0,0,0,0,0,0,1,0
10351,2021,1,18,1112,17.1,12.1,18.3,12.2,7.36,0.0,3.6,19.8,73.0,1.49,2678,26.2,0.8457278217039733,0.5336145159156114,-0.8910065241883678,-0.4539904997395469,0,0,0,0,0,0,0,0,1,0
10352,2021,1,19,1113,17.8,11.5,18.7,11.2,11.35,0.0,4.7,31.0,89.0,2.14,2678,20.0,0.8457278217039733,0.5336145159156114,-0.8929789434111368,-0.4500984410374354,0,0,0,0,0,0,0,0,1,0
10353,2021,1,20,1114,16.2,11.8,16.7,11.5,11.04,0.0,4.7,24.1,266.0,2.07,2678,41.1,0.8457278217039733,0.5336145159156114,-0.8929789434111368,-0.4500984410374354,0,0,0,0,0,0,0,0,1,0
10354,2021,1,21,1115,18.4,11.3,21.1,11.2,19.07,0.0,8.0,38.9,176.0,3.37,2678,14.4,0.8480480961564261,0.5299192642332049,-0.8929789434111368,-0.4500984410374354,0,0,0,0,0,0,0,0,1,0
10355,2021,1,22,1116,18.4,10.2,20.7,9.6,19.71,0.0,5.2,32.4,111.0,3.49,2678,16.5,0.8480480961564261,0.5299192642332049,-0.8929789434111368,-0.4500984410374354,0,0,0,0,0,0,0,0,1,0
10356,2021,1,23,1117,18.9,10.0,22.1,9.6,17.5,0.0,5.4,37.4,130.0,3.16,2678,31.6,0.8480480961564261,0.5299192642332049,-0.8949343616020248,-0.44619781310980944,0,0,0,0,0,0,0,0,1,0
10357,2021,1,24,1118,18.2,9.7,19.1,9.1,17.09,0.0,5.4,34.6,113.0,3.08,2678,29.5,0.8503522249955628,0.5262139236518696,-0.8949343616020248,-0.44619781310980944,0,0,0,0,0,0,0,0,1,0
10358,2021,1,25,1119,19.7,8.8,21.3,7.9,16.32,0.0,7.3,34.6,145.0,3.04,2678,24.9,0.8503522249955628,0.5262139236518696,-0.8949343616020248,-0.44619781310980944,0,0,0,0,0,0,0,0,1,0
10359,2021,1,26,1120,18.7,10.4,20.2,10.2,14.28,0.0,3.5,34.2,128.0,2.59,2678,25.6,0.8503522249955628,0.5262139236518696,-0.8949343616020248,-0.44619781310980944,0,0,0,0,0,0,0,0,1,0
10360,2021,1,27,1121,18.2,11.9,18.6,11.8,12.23,0.0,6.9,39.6,213.0,2.26,2678,28.9,0.8526401643540922,0.5224985647159489,-0.8949343616020248,-0.44619781310980944,0,0,0,0,0,0,0,0,1,0
10361,2021,1,28,1122,17.7,11.8,18.3,11.7,14.31,0.0,5.9,42.8,166.38086303939963,2.56,2678,22.1,0.8526401643540922,0.5224985647159489,-0.8949343616020248,-0.44619781310980944,0,0,0,0,0,0,0,0,1,0
10362,2021,1,29,1123,19.1,10.9,20.9,10.4,14.86,0.0,7.7,34.6,173.0,2.64,2678,13.6,0.8526401643540922,0.5224985647159489,-0.8949343616020248,-0.44619781310980944,0,0,0,0,0,0,0,0,1,0
10363,2021,1,30,1124,17.9,10.3,18.7,9.8,14.73,0.0,6.0,31.3,174.0,2.7,2678,6.2,0.8549118706729466,0.5187732581605216,-0.8949343616020248,-0.44619781310980944,0,0,0,0,0,0,0,0,1,0
10364,2021,1,31,1125,17.0,10.4,17.6,9.7,13.57,0.0,6.8,31.3,191.0,2.37,2678,16.0,0.8549118706729466,0.5187732581605216,-0.8949343616020248,-0.44619781310980944,0,0,0,0,0,0,0,0,1,0
10365,2021,2,1,1125,17.3,11.1,17.8,10.4,10.0,0.0,7.7,39.2,196.0,1.91,2678,20.4,0.8549118706729466,0.5187732581605216,-0.8949343616020248,-0.44619781310980944,0,0,0,0,0,0,0,0,1,0
10366,2021,2,2,1126,18.0,10.7,19.4,10.6,15.78,0.0,6.5,35.6,211.0,2.86,2678,10.9,0.8549118706729466,0.5187732581605216,-0.8949343616020248,-0.44619781310980944,0,0,0,0,0,0,0,0,1,0
10367,2021,2,3,1127,19.2,11.8,21.2,12.0,12.94,0.0,5.5,37.1,308.0,2.42,2678,17.6,0.8549118706729466,0.5187732581605216,-0.8949343616020248,-0.44619781310980944,0,0,0,0,0,0,0,0,1,0
10368,2021,2,4,1128,18.6,12.2,19.5,12.0,15.65,0.0,6.3,32.8,330.0,2.88,2678,10.7,0.8571673007021122,0.5150380749100543,-0.8949343616020248,-0.44619781310980944,0,0,0,0,0,0,0,0,1,0
10369,2021,2,5,1129,17.3,11.8,18.1,11.5,6.89,0.0,5.2,38.5,303.0,1.39,2678,12.2,0.8571673007021122,0.5150380749100543,-0.8949343616020248,-0.44619781310980944,0,0,0,0,0,0,0,0,1,0
10370,2021,2,6,1130,16.7,11.1,17.3,10.8,12.61,0.0,6.6,43.9,221.0,2.25,2678,12.5,0.8571673007021122,0.5150380749100543,-0.8949343616020248,-0.44619781310980944,0,0,0,0,0,0,0,0,1,0
