,temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),shortwave_radiation_sum (MJ/m²),snowfall_sum (cm),windspeed_10m_max (km/h),windgusts_10m_max (km/h),winddirection_10m_dominant (°),et0_fao_evapotranspiration (mm),elevation,daysince,sinday,cosday,sindmo,cosdmo,year,sinrise,cosrise,sinset,cosset,city_b,city_le,city_lh,city_p,city_q,city_sa,city_si,city_su,city_t,city_u
3706,18.1,11.6,19.9,11.2,15.29,0.0,4.6,30.2,88.0,2.8,2678,449,0.10116832198742819,-0.9948693233918956,0.9637056438899408,0.2669670989741516,2022,0.8503522249955628,0.5262139236518696,-0.8681988144891424,-0.4962165036752081,0,0,0,0,0,0,0,0,1,0
3707,18.1,10.8,19.6,10.0,16.44,0.0,4.8,30.6,82.0,2.96,2678,450,-0.10116832198742819,-0.9948693233918956,0.9680771188662043,0.2506525322587206,2022,0.8503522249955628,0.5262139236518696,-0.8681988144891424,-0.4962165036752081,0,0,0,0,0,0,0,0,1,0
3708,18.5,11.3,19.5,10.6,17.85,0.0,4.8,39.6,107.0,3.25,2678,451,-0.29936312297336004,-0.9541392564000482,0.9721724257579906,0.23426646067208226,2022,0.8503522249955628,0.5262139236518696,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,0,0,0,1,0
3709,18.0,11.3,18.4,10.6,12.37,0.0,4.8,33.5,126.0,2.3,2678,452,-0.4853019625310759,-0.874346616144585,0.9759903962771153,0.21781355874885172,2022,0.8503522249955628,0.5262139236518696,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,0,0,0,1,0
3710,17.1,11.3,17.8,10.6,8.88,0.0,4.6,36.7,151.0,1.74,2678,453,-0.6513724827222225,-0.7587581226927906,0.9795299412524945,0.20129852008866034,2022,0.8503522249955628,0.5262139236518696,-0.8638355052043956,-0.5037739770455264,0,0,0,0,0,0,0,0,1,0
3711,17.7,11.2,18.8,11.2,10.93,0.0,5.8,36.7,245.0,2.08,2678,454,-0.7907757369376939,-0.6121059825476689,0.9827900509408579,0.18472605601718967,2022,0.8480480961564261,0.5299192642332049,-0.8638355052043956,-0.5037739770455264,0,0,0,0,0,0,0,0,1,0
3712,17.8,11.0,19.6,10.7,13.77,0.0,5.0,43.9,232.0,2.47,2678,455,-0.897804539570741,-0.44039415155763567,0.9857697953148037,0.1681008942421486,2022,0.8480480961564261,0.5299192642332049,-0.8638355052043956,-0.5037739770455264,0,0,0,0,0,0,0,0,1,0
3713,18.3,10.8,19.4,10.5,10.86,0.0,7.9,47.2,225.0,1.96,2678,455,-0.897804539570741,-0.44039415155763567,0.9857697953148037,0.1681008942421486,2022,0.8480480961564261,0.5299192642332049,-0.8616291604415258,-0.5075383629607041,0,0,0,0,0,0,0,0,1,0
3714,17.9,9.8,19.9,9.3,15.54,0.0,6.5,44.6,243.0,2.67,2678,456,-0.968077118866202,-0.2506525322587298,0.9884683243281113,0.15142777750457717,2022,0.8480480961564261,0.5299192642332049,-0.8616291604415258,-0.5075383629607041,0,0,0,0,0,0,0,0,1,0
3715,17.9,8.7,19.7,7.6,19.75,0.0,5.6,29.5,231.0,3.46,2678,457,-0.9987165071710526,-0.05064916883871609,0.9908848681582388,0.13471146222586156,2022,0.8480480961564261,0.5299192642332049,-0.8594064115014529,-0.5112930860770518,0,0,0,0,0,0,0,0,1,0
3716,17.7,9.5,19.0,8.9,16.01,0.0,5.9,32.4,303.0,2.81,2678,458,-0.9884683243281132,0.15142777750456538,0.9930187374259335,0.11795671715084666,2022,0.8457278217039733,0.5336145159156114,-0.8594064115014529,-0.5112930860770518,0,0,0,0,0,0,0,0,1,0
3717,19.3,11.2,23.5,11.2,20.07,0.0,5.3,32.4,294.0,3.55,2678,459,-0.9377521321470823,0.3473052528448154,0.994869323391895,0.1011683219874329,2022,0.8457278217039733,0.5336145159156114,-0.8594064115014529,-0.5112930860770518,0,0,0,0,0,0,0,0,1,0
3718,18.9,9.3,21.8,8.6,23.59,0.0,5.2,29.9,291.0,4.12,2678,460,-0.8486442574947505,0.5289640103269633,0.996436098130433,0.08435106604304479,2022,0.8457278217039733,0.5336145159156114,-0.8571673007021121,-0.5150380749100544,0,0,0,0,0,0,0,0,1,0
3719,17.6,12.1,19.2,12.1,14.94,0.0,4.3,29.2,307.0,2.73,2678,461,-0.7247927872291249,0.6889669190756814,0.9977186146800707,0.0675097468583653,2022,0.8457278217039733,0.5336145159156114,-0.8571673007021121,-0.5150380749100544,0,0,0,0,0,0,0,0,1,0
3720,18.7,12.1,19.6,12.0,12.19,0.0,4.3,28.1,289.0,2.35,2678,462,-0.571268215094793,0.8207634412072758,0.9987165071710528,0.05064916883871279,2022,0.8457278217039733,0.5336145159156114,-0.8549118706729466,-0.5187732581605214,0,0,0,0,0,0,0,0,1,0
3721,16.6,12.0,17.0,11.7,3.69,0.0,8.4,22.7,317.0,0.89,2678,463,-0.39435585511332677,0.9189578116202272,0.999429490929718,0.03377414188346831,2022,0.8457278217039733,0.5336145159156114,-0.8549118706729466,-0.5187732581605214,0,0,0,0,0,0,0,0,1,0
3722,17.9,10.6,19.2,10.4,15.25,0.0,4.2,36.0,356.0,2.72,2678,464,-0.20129852008866278,0.9795299412524939,0.9998573625597098,0.01688948001393133,2022,0.8433914458128856,0.5372996083468239,-0.8549118706729466,-0.5187732581605214,0,0,0,0,0,0,0,0,1,0
3723,18.2,11.3,20.0,10.9,12.1,0.0,6.1,37.1,30.0,2.26,2678,465,-1.0779367755043061e-14,1.0,1.0,3.061616997868383e-16,2022,0.8433914458128856,0.5372996083468239,-0.8526401643540924,-0.5224985647159486,0,0,0,0,0,0,0,0,1,0
3724,17.5,11.2,19.7,10.7,20.1,0.0,4.6,32.4,49.0,3.61,2678,466,0.20129852008865556,0.9795299412524954,0.9998573625597098,-0.016889480013930716,2022,0.8433914458128856,0.5372996083468239,-0.8526401643540924,-0.5224985647159486,0,0,0,0,0,0,0,0,1,0
3725,20.1,10.1,24.7,9.4,19.54,0.0,4.8,39.6,46.0,3.56,2678,468,0.571268215094787,0.82076344120728,0.9987165071710529,-0.05064916883871218,2022,0.8433914458128856,0.5372996083468239,-0.8503522249955627,-0.5262139236518698,0,0,0,0,0,0,0,0,1,0
3726,19.1,11.6,20.9,11.0,17.16,0.0,4.6,29.5,24.0,3.23,2678,469,0.72479278722911,0.6889669190756971,0.9977186146800707,-0.0675097468583647,2022,0.8433914458128856,0.5372996083468239,-0.8503522249955627,-0.5262139236518698,0,0,0,0,0,0,0,0,1,0
3727,19.5,11.5,21.5,11.2,13.78,0.0,4.3,34.6,24.0,2.59,2678,470,0.8486442574947466,0.5289640103269695,0.9964360981304331,-0.08435106604304418,2022,0.8433914458128856,0.5372996083468239,-0.8503522249955627,-0.5262139236518698,0,0,0,0,0,0,0,0,1,0
3728,18.6,10.4,21.1,9.9,17.04,0.0,3.5,31.7,12.0,3.16,2678,472,0.9884683243281098,0.1514277775045867,0.9930187374259337,-0.11795671715084517,2022,0.8410390129643924,0.540974471367994,-0.848048096156426,-0.529919264233205,0,0,0,0,0,0,0,0,1,0
3729,18.3,9.8,20.0,9.1,17.14,0.0,5.2,27.0,360.0,3.1,2678,473,0.998716507171053,-0.05064916883870875,0.9908848681582388,-0.13471146222586095,2022,0.8410390129643924,0.540974471367994,-0.848048096156426,-0.529919264233205,0,0,0,0,0,0,0,0,1,0
3730,18.3,11.9,19.7,11.8,14.0,0.0,6.6,34.9,276.0,2.54,2678,475,0.8978045395707442,-0.44039415155762907,0.9857697953148037,-0.16810089424214888,2022,0.8410390129643924,0.540974471367994,-0.8457278217039733,-0.5336145159156114,0,0,0,0,0,0,0,0,1,0
3731,19.5,11.6,22.8,11.6,19.53,0.0,4.9,32.4,290.0,3.47,2678,476,0.7907757369377071,-0.6121059825476519,0.9827900509408583,-0.1847260560171882,2022,0.8410390129643924,0.540974471367994,-0.8457278217039733,-0.5336145159156114,0,0,0,0,0,0,0,0,1,0
3732,17.4,10.9,18.9,10.8,12.47,0.0,3.6,25.2,340.0,2.3,2678,477,0.651372482722228,-0.7587581226927859,0.9795299412524944,-0.20129852008866062,2022,0.8410390129643924,0.540974471367994,-0.8433914458128855,-0.5372996083468242,0,0,0,0,0,0,0,0,1,0
3733,17.8,11.4,19.0,11.2,12.92,0.0,4.9,32.0,3.0,2.35,2678,478,0.48530196253109475,-0.8743466161445745,0.9759903962771156,-0.21781355874885028,2022,0.8410390129643924,0.540974471367994,-0.8433914458128855,-0.5372996083468242,0,0,0,0,0,0,0,0,1,0
3734,18.5,10.3,20.1,9.6,15.48,0.0,4.3,27.7,24.0,2.87,2678,479,0.29936312297336704,-0.954139256400046,0.9721724257579906,-0.23426646067208254,2022,0.8410390129643924,0.540974471367994,-0.8433914458128855,-0.5372996083468242,0,0,0,0,0,0,0,0,1,0
3735,18.6,10.4,21.7,9.9,18.44,0.0,5.9,33.8,315.0,3.27,2678,480,0.10116832198744963,-0.9948693233918934,0.9680771188662046,-0.25065253225871914,2022,0.8386705679454239,0.5446390350150272,-0.8433914458128855,-0.5372996083468242,0,0,0,0,0,0,0,0,1,0
3736,19.8,11.3,22.6,11.3,16.76,0.0,6.7,38.5,287.0,2.96,2678,481,-0.10116832198742087,-0.9948693233918963,0.9637056438899408,-0.2669670989741519,2022,0.8386705679454239,0.5446390350150272,-0.8410390129643924,-0.540974471367994,0,0,0,0,0,0,0,0,1,0
3737,18.9,9.9,20.8,9.5,15.79,0.0,5.9,34.6,291.0,2.79,2678,482,-0.2993631229733666,-0.9541392564000462,0.959059247901202,-0.2832055066823042,2022,0.8386705679454239,0.5446390350150272,-0.8410390129643924,-0.540974471367994,0,0,0,0,0,0,0,0,1,0
3738,18.7,11.2,20.3,11.2,11.73,0.0,4.9,37.1,292.0,2.22,2678,483,-0.4853019625310819,-0.8743466161445816,0.9541392564000488,-0.29936312297335804,2022,0.8386705679454239,0.5446390350150272,-0.8410390129643924,-0.540974471367994,0,0,0,0,0,0,0,0,1,0
3739,16.2,11.6,16.4,11.6,5.79,0.0,5.2,22.0,297.0,1.19,2678,484,-0.6513724827222277,-0.7587581226927862,0.9489470729364691,-0.31543533848525546,2022,0.8386705679454239,0.5446390350150272,-0.8410390129643924,-0.540974471367994,0,0,0,0,0,0,0,0,1,0
3740,18.5,9.7,20.7,9.2,16.91,0.0,6.6,37.4,303.0,3.0,2678,485,-0.7907757369376981,-0.6121059825476636,0.9434841787099802,-0.3314175682186357,2022,0.8386705679454239,0.5446390350150272,-0.8386705679454242,-0.544639035015027,0,0,0,0,0,0,0,0,1,0
3741,18.1,10.4,19.5,10.0,13.01,0.0,5.2,31.3,27.0,2.39,2678,486,-0.897804539570744,-0.4403941515576295,0.9377521321470805,-0.34730525284482017,2022,0.8386705679454239,0.5446390350150272,-0.8386705679454242,-0.544639035015027,0,0,0,0,0,0,0,0,1,0
3742,19.7,10.5,23.3,9.9,16.73,0.0,4.3,35.6,8.0,3.08,2678,487,-0.9680771188662036,-0.25065253225872314,0.9317525684566685,-0.36309386000647437,2022,0.8386705679454239,0.5446390350150272,-0.8386705679454242,-0.544639035015027,0,0,0,0,0,0,0,0,1,0
3743,18.9,10.6,22.6,10.6,15.86,0.0,4.7,34.6,266.0,2.9,2678,488,-0.998716507171053,-0.050649168838709235,0.9254871991635597,-0.37877888561057577,2022,0.8386705679454239,0.5446390350150272,-0.8386705679454242,-0.544639035015027,0,0,0,0,0,0,0,0,1,0
3744,18.9,10.8,21.3,10.6,17.22,0.0,5.5,33.1,297.0,3.06,2678,489,-0.988468324328112,0.15142777750457218,0.9189578116202308,-0.3943558551133182,2022,0.8386705679454239,0.5446390350150272,-0.8386705679454242,-0.544639035015027,0,0,0,0,0,0,0,0,1,0
3745,18.0,11.7,19.2,11.9,10.56,0.0,4.6,23.0,327.0,2.0,2678,490,-0.9377521321470799,0.34730525284482183,0.9121662684969335,-0.4098203247965871,2022,0.8386705679454239,0.5446390350150272,-0.8362861558477592,-0.5482932295199142,0,0,0,0,0,0,0,0,1,0
3746,19.8,10.9,23.1,10.6,17.31,0.0,4.8,32.4,345.0,3.17,2678,491,-0.8486442574947468,0.528964010326969,0.9051145072503214,-0.42516788303564024,2022,0.8386705679454239,0.5446390350150272,-0.8362861558477592,-0.5482932295199142,0,0,0,0,0,0,0,0,1,0
3747,19.1,11.5,21.0,11.6,11.68,0.0,3.6,28.4,18.0,2.25,2678,492,-0.7247927872291201,0.6889669190756864,0.8978045395707419,-0.4403941515576338,2022,0.8386705679454239,0.5446390350150272,-0.8362861558477592,-0.5482932295199142,0,0,0,0,0,0,0,0,1,0
3748,18.4,13.0,19.6,13.4,6.51,0.0,4.1,17.6,59.0,1.37,2678,494,-0.3943558551133205,0.9189578116202298,0.8824183993782195,-0.4704654806027549,2022,0.8386705679454239,0.5446390350150272,-0.8362861558477592,-0.5482932295199142,0,0,0,0,0,0,0,0,1,0
3749,16.2,12.6,17.4,12.9,13.75,0.0,4.5,30.6,320.0,2.44,2678,495,-0.20129852008865606,0.9795299412524954,0.8743466161445825,-0.48530196253108027,2022,0.8386705679454239,0.5446390350150272,-0.8362861558477592,-0.5482932295199142,0,0,0,0,0,0,0,0,1,0
3750,17.5,11.9,18.8,12.1,10.42,0.0,4.1,27.4,335.0,1.99,2678,496,-3.91886975727153e-15,1.0,0.8660254037844392,-0.4999999999999992,2022,0.8386705679454239,0.5446390350150272,-0.8362861558477592,-0.5482932295199142,0,0,0,0,0,0,0,0,1,0
3751,18.7,11.5,20.5,11.4,12.3,0.0,3.8,28.8,3.0,2.34,2678,497,0.20129852008866228,0.979529941252494,0.8574571361306507,-0.5145554000286294,2022,0.8386705679454239,0.5446390350150272,-0.8362861558477592,-0.5482932295199142,0,0,0,0,0,0,0,0,1,0
3752,17.8,11.0,19.1,11.0,10.83,0.0,3.2,30.2,49.0,2.06,2678,498,0.3943558551133133,0.9189578116202329,0.8486442574947515,-0.5289640103269615,2022,0.8386705679454239,0.5446390350150272,-0.8362861558477592,-0.5482932295199142,0,0,0,0,0,0,0,0,1,0
3753,18.5,9.8,20.7,9.4,15.03,0.0,5.3,30.2,295.0,2.72,2678,499,0.5712682150947926,0.8207634412072761,0.8395892819696386,-0.5432217204804193,2022,0.8410390129643924,0.540974471367994,-0.8338858220671681,-0.5519369853120584,0,0,0,0,0,0,0,0,1,0
3754,16.5,11.0,16.9,10.6,5.54,0.0,3.7,16.9,91.0,1.18,2678,500,0.7247927872291148,0.6889669190756921,0.830294792712377,-0.5573244631224354,2022,0.8410390129643924,0.540974471367994,-0.8338858220671681,-0.5519369853120584,0,0,0,0,0,0,0,0,1,0
3755,18.3,10.2,20.9,9.7,15.99,0.0,4.6,34.2,353.0,2.87,2678,501,0.8486442574947501,0.5289640103269637,0.8207634412072761,-0.5712682150947926,2022,0.8410390129643924,0.540974471367994,-0.8338858220671681,-0.5519369853120584,0,0,0,0,0,0,0,0,1,0
3756,19.0,11.4,21.9,11.3,15.36,0.0,4.1,32.0,7.0,2.79,2678,502,0.9377521321470821,0.34730525284481584,0.810997946509501,-0.5850489985953079,2022,0.8410390129643924,0.540974471367994,-0.8338858220671681,-0.5519369853120584,0,0,0,0,0,0,0,0,1,0
3757,18.2,10.4,20.0,10.0,15.92,0.0,4.4,32.8,304.0,2.83,2678,503,0.9884683243281109,0.15142777750457992,0.8010010944693844,-0.5986628823126153,2022,0.8410390129643924,0.540974471367994,-0.8338858220671681,-0.5519369853120584,0,0,0,0,0,0,0,0,1,0
3758,17.9,11.1,19.5,11.1,13.5,0.0,3.7,25.2,327.0,2.46,2678,504,0.9987165071710526,-0.050649168838715605,0.7907757369376984,-0.612105982547663,2022,0.8410390129643924,0.540974471367994,-0.8338858220671681,-0.5519369853120584,0,0,0,0,0,0,0,0,1,0
3759,19.1,10.9,21.5,10.5,12.61,0.0,3.6,33.1,6.0,2.38,2678,505,0.9680771188662056,-0.2506525322587156,0.7803247909520917,-0.625374464321637,2022,0.8410390129643924,0.540974471367994,-0.8338858220671681,-0.5519369853120584,0,0,0,0,0,0,0,0,1,0
3760,17.1,12.3,18.0,12.3,4.84,0.0,3.5,16.9,41.0,1.08,2678,506,0.8978045395707412,-0.4403941515576352,0.7696512379049322,-0.6384645424699835,2022,0.8410390129643924,0.540974471367994,-0.8338858220671681,-0.5519369853120584,0,0,0,0,0,0,0,0,1,0
3761,18.4,11.8,19.8,12.0,15.94,0.0,4.0,28.8,326.0,2.85,2678,507,0.7907757369377029,-0.6121059825476574,0.7587581226927909,-0.6513724827222223,2022,0.8410390129643924,0.540974471367994,-0.8338858220671681,-0.5519369853120584,0,0,0,0,0,0,0,0,1,0
3762,17.6,11.1,19.1,10.8,8.64,0.0,4.9,24.5,281.0,1.67,2678,508,0.6513724827222228,-0.7587581226927904,0.747648552847809,-0.664094602767239,2022,0.8433914458128856,0.5372996083468239,-0.8338858220671681,-0.5519369853120584,0,0,0,0,0,0,0,0,1,0
3763,18.5,10.7,19.7,10.6,11.69,0.0,5.9,32.0,300.0,2.13,2678,509,0.48530196253108876,-0.8743466161445779,0.7363256976511974,-0.6766272733037573,2022,0.8433914458128856,0.5372996083468239,-0.8338858220671681,-0.5519369853120584,0,0,0,0,0,0,0,0,1,0
3764,17.9,9.8,19.4,9.4,17.27,0.0,4.0,26.6,10.0,3.05,2678,510,0.2993631229733605,-0.954139256400048,0.7247927872291201,-0.6889669190756864,2022,0.8433914458128856,0.5372996083468239,-0.8338858220671681,-0.5519369853120584,0,0,0,0,0,0,0,0,1,0
3765,18.7,10.2,20.7,9.7,19.44,0.0,3.6,31.7,0.0,3.41,2678,511,0.10116832198744281,-0.994869323391894,0.7130531116312205,-0.7011100198920525,2022,0.8433914458128856,0.5372996083468239,-0.8362861558477592,-0.5482932295199142,0,0,0,0,0,0,0,0,1,0
3766,18.7,9.8,22.1,9.1,17.03,0.0,3.6,32.4,4.0,3.05,2678,512,-0.1011683219874277,-0.9948693233918956,0.7011100198920529,-0.7130531116312201,2022,0.8433914458128856,0.5372996083468239,-0.8362861558477592,-0.5482932295199142,0,0,0,0,0,0,0,0,1,0
3767,18.7,9.4,22.1,8.8,16.56,0.0,4.7,33.1,309.0,2.97,2678,513,-0.29936312297335954,-0.9541392564000484,0.6889669190756869,-0.7247927872291197,2022,0.8433914458128856,0.5372996083468239,-0.8362861558477592,-0.5482932295199142,0,0,0,0,0,0,0,0,1,0
3768,16.8,11.0,18.5,9.7,10.86,0.0,10.8,28.4,291.0,1.88,2678,514,-0.4853019625310755,-0.8743466161445852,0.6766272733037577,-0.7363256976511969,2022,0.8457278217039733,0.5336145159156114,-0.8362861558477592,-0.5482932295199142,0,0,0,0,0,0,0,0,1,0
3769,14.9,10.6,15.4,9.5,6.97,0.0,9.1,25.6,307.0,1.32,2678,515,-0.651372482722222,-0.758758122692791,0.6640946027672395,-0.7476485528478086,2022,0.8457278217039733,0.5336145159156114,-0.8362861558477592,-0.5482932295199142,0,0,0,0,0,0,0,0,1,0
3770,17.1,9.2,18.0,8.0,16.0,0.0,6.0,30.6,25.0,2.75,2678,515,-0.651372482722222,-0.758758122692791,0.6640946027672395,-0.7476485528478086,2022,0.8457278217039733,0.5336145159156114,-0.8362861558477592,-0.5482932295199142,0,0,0,0,0,0,0,0,1,0
3771,17.7,7.5,19.6,5.9,20.05,0.0,6.0,28.8,6.0,3.46,2678,516,-0.7907757369376935,-0.6121059825476693,0.6513724827222227,-0.7587581226927904,2022,0.8457278217039733,0.5336145159156114,-0.8362861558477592,-0.5482932295199142,0,0,0,0,0,0,0,0,1,0
3772,19.3,8.3,22.5,7.7,17.74,0.0,5.4,34.2,295.0,3.09,2678,517,-0.8978045395707408,-0.4403941515576361,0.6384645424699841,-0.7696512379049317,2022,0.8457278217039733,0.5336145159156114,-0.8362861558477592,-0.5482932295199142,0,0,0,0,0,0,0,0,1,0
3773,16.9,10.8,19.2,10.5,13.97,0.0,3.8,31.7,102.0,2.51,2678,518,-0.9680771188662017,-0.25065253225873024,0.6253744643216375,-0.7803247909520913,2022,0.8457278217039733,0.5336145159156114,-0.8362861558477592,-0.5482932295199142,0,0,0,0,0,0,0,0,1,0
3774,15.5,9.8,15.7,9.1,5.54,0.0,4.4,21.2,117.0,1.13,2678,519,-0.9987165071710526,-0.05064916883871658,0.6121059825476636,-0.790775736937698,2022,0.8480480961564261,0.5299192642332049,-0.8362861558477592,-0.5482932295199142,0,0,0,0,0,0,0,0,1,0
3775,17.8,8.2,19.5,7.2,21.11,0.0,4.2,27.7,22.0,3.61,2678,520,-0.9884683243281132,0.1514277775045649,0.5986628823126159,-0.8010010944693841,2022,0.8480480961564261,0.5299192642332049,-0.8386705679454242,-0.544639035015027,0,0,0,0,0,0,0,0,1,0
3776,18.2,9.2,19.9,8.3,19.75,0.0,4.7,28.8,332.0,3.44,2678,521,-0.9377521321470824,0.34730525284481495,0.5850489985953085,-0.8109979465095005,2022,0.8480480961564261,0.5299192642332049,-0.8386705679454242,-0.544639035015027,0,0,0,0,0,0,0,0,1,0
3777,17.3,10.5,18.7,10.3,14.63,0.0,4.6,32.4,311.0,2.54,2678,522,-0.8486442574947582,0.5289640103269508,0.5712682150947932,-0.8207634412072757,2022,0.8480480961564261,0.5299192642332049,-0.8386705679454242,-0.544639035015027,0,0,0,0,0,0,0,0,1,0
3778,17.0,10.4,19.0,10.0,10.1,0.0,3.1,27.4,336.0,1.91,2678,523,-0.7247927872291252,0.6889669190756811,0.5573244631224374,-0.8302947927123757,2022,0.8503522249955628,0.5262139236518696,-0.8386705679454242,-0.544639035015027,0,0,0,0,0,0,0,0,1,0
3779,17.7,9.7,18.7,9.2,13.12,0.0,4.3,28.1,305.0,2.35,2678,524,-0.5712682150947934,0.8207634412072755,0.5432217204804184,-0.8395892819696391,2022,0.8503522249955628,0.5262139236518696,-0.8386705679454242,-0.544639035015027,0,0,0,0,0,0,0,0,1,0
3780,17.5,11.0,19.4,10.4,18.22,0.0,4.9,28.8,348.0,3.18,2678,525,-0.3943558551133272,0.9189578116202269,0.5289640103269622,-0.8486442574947511,2022,0.8503522249955628,0.5262139236518696,-0.8386705679454242,-0.544639035015027,0,0,0,0,0,0,0,0,1,0
3781,18.6,10.7,20.7,10.3,16.85,0.0,4.1,33.5,355.0,3.04,2678,526,-0.20129852008866325,0.9795299412524938,0.5145554000286285,-0.8574571361306512,2022,0.8503522249955628,0.5262139236518696,-0.8410390129643924,-0.540974471367994,0,0,0,0,0,0,0,0,1,0
3782,17.0,10.5,19.2,10.0,17.18,0.0,5.0,29.2,350.0,2.99,2678,527,-1.1269226474702003e-14,1.0,0.4999999999999998,-0.8660254037844388,2022,0.8503522249955628,0.5262139236518696,-0.8410390129643924,-0.540974471367994,0,0,0,0,0,0,0,0,1,0
3783,17.2,10.0,18.4,9.2,14.24,0.0,4.3,30.6,6.0,2.5,2678,528,0.2012985200886551,0.9795299412524955,0.4853019625310809,-0.8743466161445822,2022,0.8526401643540922,0.5224985647159489,-0.8410390129643924,-0.540974471367994,0,0,0,0,0,0,0,0,1,0
3784,17.3,10.3,18.5,9.9,12.64,0.0,4.0,28.4,296.0,2.28,2678,529,0.3943558551133065,0.9189578116202358,0.4704654806027555,-0.8824183993782192,2022,0.8526401643540922,0.5224985647159489,-0.8410390129643924,-0.540974471367994,0,0,0,0,0,0,0,0,1,0
3785,18.1,10.5,20.2,10.4,14.37,0.0,5.2,31.7,298.0,2.54,2678,530,0.5712682150947865,0.8207634412072803,0.45549478669063403,-0.8902384508083516,2022,0.8526401643540922,0.5224985647159489,-0.8410390129643924,-0.540974471367994,0,0,0,0,0,0,0,0,1,0
3786,18.0,11.9,19.7,12.2,13.25,0.0,4.7,32.4,287.0,2.33,2678,531,0.7247927872291097,0.6889669190756974,0.4403941515576344,-0.8978045395707416,2022,0.8526401643540922,0.5224985647159489,-0.8433914458128855,-0.5372996083468242,0,0,0,0,0,0,0,0,1,0
3787,16.3,11.7,17.3,11.5,9.39,0.0,4.8,26.3,15.0,1.72,2678,532,0.8486442574947463,0.5289640103269699,0.42516788303564085,-0.9051145072503212,2022,0.8549118706729466,0.5187732581605216,-0.8433914458128855,-0.5372996083468242,0,0,0,0,0,0,0,0,1,0
3788,17.7,10.3,18.8,9.8,12.54,0.0,3.9,33.1,342.0,2.23,2678,533,0.9377521321470746,0.34730525284483604,0.4098203247965877,-0.9121662684969333,2022,0.8549118706729466,0.5187732581605216,-0.8433914458128855,-0.5372996083468242,0,0,0,0,0,0,0,0,1,0
3789,15.9,10.1,16.0,9.7,7.09,0.0,5.6,22.3,269.0,1.36,2678,534,0.9884683243281098,0.1514277775045872,0.39435585511331883,-0.9189578116202305,2022,0.8549118706729466,0.5187732581605216,-0.8433914458128855,-0.5372996083468242,0,0,0,0,0,0,0,0,1,0
3790,16.5,8.8,18.2,8.0,14.5,0.0,5.7,30.6,305.0,2.52,2678,535,0.998716507171053,-0.050649168838708264,0.3787788856105764,-0.9254871991635594,2022,0.8549118706729466,0.5187732581605216,-0.8433914458128855,-0.5372996083468242,0,0,0,0,0,0,0,0,1,0
3791,17.9,9.6,19.5,8.9,17.23,0.0,4.1,31.3,11.0,3.02,2678,536,0.9680771188662074,-0.2506525322587084,0.363093860006475,-0.9317525684566683,2022,0.8549118706729466,0.5187732581605216,-0.8457278217039733,-0.5336145159156114,0,0,0,0,0,0,0,0,1,0
3792,16.5,11.9,17.3,12.0,8.04,0.0,3.7,20.5,93.0,1.57,2678,537,0.8978045395707445,-0.4403941515576286,0.3473052528448208,-0.9377521321470803,2022,0.8571673007021122,0.5150380749100543,-0.8457278217039733,-0.5336145159156114,0,0,0,0,0,0,0,0,1,0
3793,16.0,11.9,16.5,12.1,11.29,0.0,3.7,24.1,342.0,2.08,2678,538,0.7907757369377073,-0.6121059825476515,0.3314175682186363,-0.94348417870998,2022,0.8571673007021122,0.5150380749100543,-0.8457278217039733,-0.5336145159156114,0,0,0,0,0,0,0,0,1,0
3794,16.6,10.6,17.3,10.4,9.95,0.0,3.8,23.4,204.0,1.83,2678,539,0.6513724827222176,-0.7587581226927949,0.3154353384852561,-0.9489470729364688,2022,0.8571673007021122,0.5150380749100543,-0.8457278217039733,-0.5336145159156114,0,0,0,0,0,0,0,0,1,0
3795,16.6,8.6,17.9,7.9,11.56,0.0,3.6,29.9,77.0,2.04,2678,540,0.48530196253108276,-0.8743466161445812,0.29936312297335865,-0.9541392564000486,2022,0.8571673007021122,0.5150380749100543,-0.848048096156426,-0.529919264233205,0,0,0,0,0,0,0,0,1,0
3796,16.3,10.4,17.0,10.4,9.49,0.0,3.3,26.6,273.0,1.77,2678,541,0.29936312297335393,-0.9541392564000502,0.2832055066823049,-0.9590592479012019,2022,0.8571673007021122,0.5150380749100543,-0.848048096156426,-0.529919264233205,0,0,0,0,0,0,0,0,1,0
3797,17.4,9.7,19.2,9.2,13.36,0.0,4.3,31.0,327.0,2.38,2678,542,0.10116832198743599,-0.9948693233918947,0.26696709897415255,-0.9637056438899406,2022,0.8594064115014527,0.511293086077052,-0.848048096156426,-0.529919264233205,0,0,0,0,0,0,0,0,1,0
3798,17.5,10.5,19.5,10.3,14.75,0.0,4.3,31.7,349.0,2.6,2678,543,-0.10116832198743453,-0.9948693233918949,0.25065253225872147,-0.9680771188662041,2022,0.8594064115014527,0.511293086077052,-0.848048096156426,-0.529919264233205,0,0,0,0,0,0,0,0,1,0
3799,18.0,9.3,20.4,8.5,19.31,0.0,4.6,26.3,19.0,3.37,2678,544,-0.2993631229733661,-0.9541392564000463,0.23426646067208146,-0.9721724257579908,2022,0.8594064115014527,0.511293086077052,-0.848048096156426,-0.529919264233205,0,0,0,0,0,0,0,0,1,0
